# 検証を通ったキャラクター紹介ポスト。x_posts.py verify が書く。
# 公式アカウントの投稿で、本文にキャラ名が出るものだけが入る。
cid	vid	character	account	status_url	kind	checked_at	note
c8565	v12125	ジョーリィ	@arpacako	https://x.com/arpacako/status/2030478622893707682	誕生日	2026-09-12	要確認 ｜ 🎂Buon Compleanno!🎂本日3月8日は相談役ジョーリィの誕生日です！いつもは島の住人に畏怖されている存在です
c8568	v12125	アッシュ	@arpacako	https://x.com/arpacako/status/2018610416197468296	誕生日	2026-09-12	要確認 ｜ 【Buon Compleanno!】本日2月3日は幽霊船（ヴァスチェロ・ファンタズマ）の若き錬金術師・アッシュの誕生日で
c30612	v12159	チャーリー	@meikoi_staff	https://x.com/meikoi_staff/status/1874108292366295503	誕生日	2026-09-12	紹介らしい ｜ +｡o♡o｡+｡o♡o｡｡o♡o｡+　 HAPPY BIRTHDAY  +｡o♡o｡+｡o♡o｡｡o♡o｡+🌕1月1日🌕
c30615	v12159	森 鴎外	@meikoi_staff	https://x.com/meikoi_staff/status/2023547950639579495	誕生日	2026-09-12	紹介らしい ｜ 🎀HAPPY BIRTHDAY🎀2月17日はめいこい好男子#森鴎外 (CV. #浪川大輔 )の誕生日🌕https://t
c30616	v12159	菱田 春草	@meikoi_staff	https://x.com/meikoi_staff/status/1969552153246384590	誕生日	2026-09-12	紹介らしい ｜ 🎀HAPPY BIRTHDAY🎀9月21日はめいこい好男子#菱田春草 (CV. #KENN )の誕生日🌕https://
c30617	v12159	川上 音二郎	@meikoi_staff	https://x.com/meikoi_staff/status/1358435909427843073	誕生日	2026-09-12	紹介らしい ｜ 🎂本日2月8日はめいこい好男子川上音二郎（CV. #鳥海浩輔 ）の誕生日です🎂みなさんも一緒にお祝いしてください🎶htt
c30618	v12159	泉 鏡花	@meikoi_staff	https://x.com/meikoi_staff/status/1985497218040975487	誕生日	2026-09-12	紹介らしい ｜ 🎀HAPPY BIRTHDAY🎀11月4日はめいこい好男子#泉鏡花 (CV. #岡本信彦 )の誕生日🌕https://t
c30619	v12159	藤田 五郎	@meikoi_staff	https://x.com/meikoi_staff/status/2023910331890946200	誕生日	2026-09-12	紹介らしい ｜ 🎀HAPPY BIRTHDAY🎀2月18日はめいこい好男子#藤田五郎 (CV. #福山潤 )の誕生日🌕https://t
c30620	v12159	小泉 八雲	@meikoi_staff	https://x.com/meikoi_staff/status/2070658371397775851	誕生日	2026-09-12	紹介らしい ｜ 🎀HAPPY BIRTHDAY🎀6月27日はめいこい好男子#小泉八雲 (CV. #立花慎之介 )の誕生日🌕お祝いしよう🎊
c49932	v12159	岩崎 桃介	@meikoi_staff	https://x.com/meikoi_staff/status/2069933594265706815	誕生日	2026-09-12	紹介らしい ｜ 🎀HAPPY BIRTHDAY🎀6月25日はめいこい好男子#岩崎桃介(CV. #細谷佳正 )の誕生日🌕お祝いしよう🎊ht
c33351	v12714	周瑜	@juza_otomate	https://x.com/juza_otomate/status/1519496628016582657	プロフィール	2026-09-12	紹介らしい ｜ 【登場人物・八】周瑜（しゅうゆ）　CV.#森田成一　※十三支演義2でのみ攻略可荊州最後の猫族。幼い時に両親を亡くし、自暴
c33352	v12714	諸葛亮	@juza_otomate	https://x.com/juza_otomate/status/1519134237257052160	プロフィール	2026-09-12	紹介らしい ｜ 【登場人物・七】諸葛亮（しょかつりょう）　CV.#櫻井孝宏　※十三支演義2でのみ攻略可世に住み侘びて、荊州にて世捨て人の
c37686	v12751	猿飛 咲助	@nin_koi	https://x.com/nin_koi/status/857874610058018816	誕生日	2026-09-12	要確認 ｜ 【5月5日猿飛咲助の誕生日♪】少し早いですが1週間後の5月5日は、猿飛咲助の誕生日です。おめでとう、咲助！！お祝いに喜ん
c37687	v12751	霧隠 蔵人	@nin_koi	https://x.com/nin_koi/status/949189048358158338	誕生日	2026-09-12	要確認 ｜ 【1月7日霧隠蔵人の誕生日♪】明後日1月7日は、クールさで女子をメロメロにさせる忍者・霧隠蔵人の誕生日です。おめでとう、
c37688	v12751	由利 鎌清	@nin_koi	https://x.com/nin_koi/status/901006286090715136	誕生日	2026-09-12	要確認 ｜ 【8月27日由利鎌清の誕生日♪】明後日、8月27日は真面目ムッツリな由利鎌清の誕生日です。おめでとう、鎌清！！照れ隠しな
c37689	v12751	我来也	@nin_koi	https://x.com/nin_koi/status/849199882589974528	誕生日	2026-09-12	要確認 ｜ 【4月4日我来也の誕生日♪】本日、4月4日は闇の竜王（自称）、我来也の誕生日です。おめでとう、我来也！！お礼を言おうとし
c37690	v12751	穴山 大介	@nin_koi	https://x.com/nin_koi/status/855330359302438913	誕生日	2026-09-12	要確認 ｜ 【4月23日穴山大介の誕生日♪】明後日、4月23日は実は一途な、穴山大介の誕生日です。おめでとう、大介！！誕生日をお祝い
c37691	v12751	真田 幸影	@nin_koi	https://x.com/nin_koi/status/875263168477396992	誕生日	2026-09-12	要確認 ｜ 【6月15日真田幸影の誕生日♪】本日6月15日は、頼れる大人忍者・真田幸影の誕生日です。おめでとう、幸影！！その力強い眼
c37693	v12751	豊臣 秀虎	@nin_koi	https://x.com/nin_koi/status/895193505546383365	誕生日	2026-09-12	要確認 ｜ 【8月9日豊臣秀虎の誕生日♪】本日、8月9日は暴走鬼神・豊臣秀虎の誕生日です。おめでとう、秀虎！！純粋なお祝いに、面映ゆ
c37694	v12751	服部 半蔵	@nin_koi	https://x.com/nin_koi/status/929986596610310144	誕生日	2026-09-12	要確認 ｜ 【11月13日服部半蔵の誕生日♪】本日11月13日は、ツンツン忍者・服部半蔵の誕生日！おめでとう、半蔵！！戸惑いながらも
c37695	v12751	宇喜多 義家	@nin_koi	https://x.com/nin_koi/status/842647306394513408	誕生日	2026-09-12	要確認 ｜ 【3月17日宇喜多義家の誕生日♪】本日、3月17日は宇喜多義家の誕生日です。おめでとう、宇喜多！！口元に浮かべた微笑から
c37696	v12751	霧隠 忠人	@nin_koi	https://x.com/nin_koi/status/956805297149952001	誕生日	2026-09-12	要確認 ｜ 【1月27日霧隠忠人の誕生日♪】明日1月27日は、実は天然って最強の武器じゃ……と思わせる忍者・霧隠忠人の誕生日です。お
c51458	v12807	熊代 大地	@colorfulstep_hb	https://x.com/colorfulstep_hb/status/457827725978238978	販促	2026-09-12	紹介らしい ｜ 【製品情報】ドラマＣＤ『放課後colorful＊step～Basketball club』好評発売中！バスケ部員が彼氏と
c51459	v12807	橘 コウ	@colorfulstep_hb	https://x.com/colorfulstep_hb/status/457827725978238978	販促	2026-09-12	紹介らしい ｜ 【製品情報】ドラマＣＤ『放課後colorful＊step～Basketball club』好評発売中！バスケ部員が彼氏と
c51460	v12807	佐鷺 遙	@colorfulstep_hb	https://x.com/colorfulstep_hb/status/457827725978238978	販促	2026-09-12	紹介らしい ｜ 【製品情報】ドラマＣＤ『放課後colorful＊step～Basketball club』好評発売中！バスケ部員が彼氏と
c26774	v12865	黒田 官兵衛	@geten_official	https://x.com/geten_official/status/1637468978888032257	フルネーム	2026-09-12	要確認 ｜ ／『#下天の華』シリーズ10周年🎆  カウントダウン☔️  with 琥狗ハヤテ先生描き下ろしイラスト＼黒田官兵衛「――
c26775	v12865	竹中 半兵衛	@geten_official	https://x.com/geten_official/status/1637106595044683776	フルネーム	2026-09-12	要確認 ｜ ／『#下天の華』シリーズ10周年🎆  カウントダウン🌸  with 琥狗ハヤテ先生描き下ろしイラスト＼竹中半兵衛「ふたた
c28981	v12934	葛城 銀児	@vitamin_d3p	https://x.com/vitamin_d3p/status/1075594039532019712	誕生日	2026-09-12	紹介らしい ｜ ＼HAPPY BIRTHDAY／今日12月20日は葛城銀児(CV:杉田智和)のお誕生日！ギンジ、おめでトゲー♪PSP/V
c28982	v12934	鳳 晃司	@vitamin_d3p	https://x.com/vitamin_d3p/status/958354237976645633	誕生日	2026-09-12	紹介らしい ｜ ＼HAPPY BIRTHDAY／今日1月31日は鳳晃司(CV:井上和彦)のお誕生日！鳳センセー、おめでトゲー♪ http
c28983	v12934	九影 太郎	@vitamin_d3p	https://x.com/vitamin_d3p/status/1071057176674910208	誕生日	2026-09-12	紹介らしい ｜ ＼HAPPY BIRTHDAY／今日12月8日は嶺アラタ(CV:森久保祥太郎)のお誕生日！アラタ、おめでトゲー♪#Vit
c28983	v12934	九影 太郎	@vitamin_d3p	https://x.com/vitamin_d3p/status/1048226620174155776	誕生日	2026-09-12	紹介らしい ｜ ＼HAPPY BIRTHDAY／今日10月6日は九影太郎(CV:三宅健太)のお誕生日！九影センセー、おめでトゲー♪htt
c28985	v12934	衣笠 正次郎	@vitamin_d3p	https://x.com/vitamin_d3p/status/1002565721728176129	誕生日	2026-09-12	紹介らしい ｜ ＼HAPPY BIRTHDAY／今日6月2日は衣笠正次郎(CV:宮田幸季)のお誕生日！衣笠センセー、おめでトゲー♪htt
c28986	v12934	二階堂 衝	@vitamin_d3p	https://x.com/vitamin_d3p/status/1039891607154315265	誕生日	2026-09-12	紹介らしい ｜ ＼HAPPY BIRTHDAY／今日9月13日は二階堂衝(CV:織田優成)のお誕生日！二階堂センセー、おめでトゲー♪ht
c28987	v12934	真田 正輝	@vitamin_d3p	https://x.com/vitamin_d3p/status/1021772193825546240	誕生日	2026-09-12	紹介らしい ｜ ＼HAPPY BIRTHDAY／今日7月25日は真田正輝(CV:阪口大助)のお誕生日！真田センセー、おめでトゲー♪htt
c48088	v13072	如月 響也	@corda_official	https://x.com/corda_official/status/1112187762529046530	販促	2026-09-12	要確認 ｜ 3月31日は、如月響也の誕生日です。15周年を迎え、ゲーム・イベント・グッズなど展開を続ける『金色のコルダ』シリーズの情
c48090	v13072	如月 律	@corda_official	https://x.com/corda_official/status/1136467747498389506	販促	2026-09-12	要確認 ｜ 6月6日は如月 律の誕生日です。15周年を迎え、ゲーム・イベント・グッズなど展開を続ける『金色のコルダ』シリーズの情報は
c48094	v13072	榊 大地	@corda_official	https://x.com/corda_official/status/1211119647761846272	誕生日	2026-09-12	要確認 ｜ 12月29日は榊 大地の誕生日です。ネオロマンスシリーズは25周年を迎えました！『金色のコルダ』シリーズの情報も、ネオロ
c48094	v13072	榊 大地	@corda_official	https://x.com/corda_official/status/1078848081939054593	販促	2026-09-12	要確認 ｜ 12月29日は、榊 大地の誕生日です。ナンパな性格だが、優しくて頼りになる先輩・大地と恋愛できるPS Vita版「金色の
c48096	v13072	水嶋 悠人	@corda_official	https://x.com/corda_official/status/1124508949686902786	販促	2026-09-12	要確認 ｜ 5月4日は水嶋悠人の誕生日です。15周年を迎え、ゲーム・イベント・グッズなど展開を続ける『金色のコルダ』シリーズの情報は
c48101	v13072	火積 司郎	@corda_official	https://x.com/corda_official/status/1148064160653160448	販促	2026-09-12	要確認 ｜ 7月8日は火積司郎の誕生日です。15周年を迎え、ゲーム・イベント・グッズなど展開を続ける『金色のコルダ』シリーズの情報は
c48104	v13072	水嶋 新	@corda_official	https://x.com/corda_official/status/887933932196347904	その他	2026-09-12	要確認 ｜ 本日は、『金色のコルダ２ ff』で新たな恋愛対象キャラクターとして登場する「不動翔麻」をご紹介します。&mdash; 「
c48104	v13072	水嶋 新	@corda_official	https://x.com/corda_official/status/1201697563205726209	誕生日	2026-09-12	要確認 ｜ 12月3日は水嶋 新の誕生日です。ネオロマンスシリーズは25周年を迎えました！『金色のコルダ』シリーズの情報も、ネオロマ
c48104	v13072	水嶋 新	@corda_official	https://x.com/corda_official/status/1069425993910239232	販促	2026-09-12	要確認 ｜ 12月3日は、水嶋 新の誕生日です。甘え上手で楽しいことが大好きな新と恋愛できるPS Vita版「金色のコルダ３ フルボ
c48107	v13072	東金 千秋	@corda_official	https://x.com/corda_official/status/1178867128134443008	誕生日	2026-09-12	要確認 ｜ 10月1日は東金千秋の誕生日です。ネオロマンスシリーズは25周年を迎えました！『金色のコルダ』シリーズの情報も、ネオロマ
c48107	v13072	東金 千秋	@corda_official	https://x.com/corda_official/status/1046595559346253824	販促	2026-09-12	要確認 ｜ 10月1日は、東金千秋の誕生日です。華やかで自信家な神南高校管弦楽部部長・東金と恋愛できるPS Vita版「金色のコルダ
c48108	v13072	土岐 蓬生	@corda_official	https://x.com/corda_official/status/1164009226676711424	販促	2026-09-12	要確認 ｜ 8月21日は土岐蓬生の誕生日です。15周年を迎え、ゲーム・イベント・グッズなど展開を続ける『金色のコルダ』シリーズの情報
c48109	v13072	冥加 玲士	@corda_official	https://x.com/corda_official/status/1194812193767772161	誕生日	2026-09-12	要確認 ｜ 11月14日は冥加玲士の誕生日です。ネオロマンスシリーズは25周年を迎えました！『金色のコルダ』シリーズの情報も、ネオロ
c48109	v13072	冥加 玲士	@corda_official	https://x.com/corda_official/status/1062540623826378752	販促	2026-09-12	要確認 ｜ 11月14日は、冥加玲士の誕生日です。過去に因縁があるらしく、主人公に憎しみの眼差しを向ける冥加と恋愛できるPS Vit
c48110	v13072	天宮 静	@corda_official	https://x.com/corda_official/status/1230326207092121601	誕生日	2026-09-12	要確認 ｜ 2月20日は天宮 静の誕生日です。ネオロマンスシリーズは25周年を迎えました！『金色のコルダ』シリーズの情報も、ネオロマ
c48110	v13072	天宮 静	@corda_official	https://x.com/corda_official/status/1098054634961281024	販促	2026-09-12	要確認 ｜ 2月20日は、天宮 静の誕生日です。天才的なピアノ奏者で、どこか神秘的で浮世離れしている天宮と恋愛できるPS Vita版
